,0.psd_delta,0.psd_theta,0.psd_alpha,0.psd_beta,0.psd_gamma,0.spectral_entropy_value,0.delta_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_beta,1.spectral_entropy_value,1.delta_rel_power,1.theta_rel_power,1.alpha_rel_power,1.beta_rel_power,2.psd_delta,2.psd_beta,2.spectral_entropy_value,2.delta_rel_power,3.psd_delta,3.psd_theta,3.psd_alpha,3.psd_gamma
5103,50933.547715912384,25413.14336071148,22158.27168290515,7471.760196566118,1704.6977094099077,4.161882259262322,0.3636662503643429,0.1655085764898799,46395.34842261872,13821.861934745955,17814.190771582824,8311.5953187002,4.116912897389507,0.4101935282778597,0.123476829598008,0.0912844781851507,0.2224895039987238,43508.88493819744,7368.435184270884,4.215579325589204,0.4167860934847499,33214.27189042943,14464.846368136856,13633.87543438585,1452.4523582886038
5104,27680.26810192994,16187.08835862629,17027.722398993323,8447.793417691852,2225.553950277604,4.5784841570303385,0.0929440177795018,0.450576636923576,7839.051442884402,13829.419461942767,9843.7656584277,5942.808443643372,4.7629942071646045,0.0386501988937679,0.2012698632790052,0.2060557189494719,0.3987422137460423,3938.71442215054,6193.345844444669,4.6315815572198265,0.0117465738948518,4044.688655805747,17793.443925462805,5209.406064555119,1536.8997335156982
5105,21344.80346769712,53781.645327958526,25544.124222309383,7980.402981490138,1792.3059099932996,4.001051555761735,0.1172081960869421,0.191667113853072,19184.475672772616,32372.626885884547,17336.05039012438,7935.1711708671455,4.59061249895738,0.1527995628331282,0.3035331747117888,0.0869818195286323,0.3295040056219103,19300.209057962737,8327.112353401628,4.719677548327801,0.1504436318331226,17488.77794877974,42494.42094352258,18272.79826404211,1431.8851741007643
5106,16838.77544608335,43992.3361537301,24266.747104589285,11058.488521481318,2101.8183532537587,4.711868411104488,0.0955543496663221,0.3779833753881574,16845.179320594827,27070.33131813971,13575.581410395926,5985.719334572307,4.674144731709795,0.1230018274541965,0.3866324164127067,0.1042936412768976,0.235508592526956,19081.24853568772,5693.537947829467,4.78901526374343,0.1120018721679011,18827.81816979984,29384.83659909664,16961.791792124928,2304.751021287712
5107,35953.96291322605,15000.774249148182,23659.18283869296,6785.708049987854,3101.600319408169,4.493853432712597,0.1987294024687346,0.2749779332589019,44895.33086810984,9035.396326822136,20704.221641950287,5891.933792007696,4.306783694147174,0.3461414275963969,0.0452040046900949,0.2480576398202939,0.2225148189501441,38465.98230258328,7524.83673640581,4.359795082023398,0.3020156578864685,26300.02874641765,4561.775666755677,17979.002164882397,2223.1141008814416
5108,39169.07860088103,19053.88862346141,39258.83723736091,10978.346368002683,2477.125655342624,4.401268066709696,0.318482721078483,0.215662857585342,42306.46331830008,22457.936712106683,9979.676222455704,4521.171436557253,4.022047987459197,0.4106990550699087,0.1462913872183394,0.1578602974905345,0.144822817869294,39208.74404716763,5370.587222414134,4.081098289992515,0.3919927100806296,26407.436555001656,17609.207070813263,21330.59948964324,884.1594671755333
5109,17043.470366878162,17389.767160471943,10002.31413006604,6010.419889322694,1662.1362985531182,4.761093454570934,0.218060275141897,0.3257709186327996,15986.210767520564,11472.202717409931,8069.561604380743,6645.458128538596,4.833418232646192,0.1649598301071656,0.1376736567040889,0.0716093880554317,0.4060997097309854,15907.831717720464,6732.658631436763,4.801589476904038,0.1700129737801048,10668.87185546806,16641.420263387587,11779.804707434918,2157.119224022849
5110,48753.78080627631,18842.12010630265,29399.72310446548,8645.871249264997,1727.151489659811,4.390023642774609,0.2909687138509068,0.283002873437125,45432.25048063869,20938.814416483583,26368.168667420407,8190.002708244443,4.468931204711305,0.352673561075459,0.1755159580951052,0.188299392990297,0.2478525508515828,40927.871927466345,9373.293901483305,4.47478010545273,0.3317530668327167,31770.705172470472,15210.614252749589,28405.491071873763,1876.8141082236648
5111,30958.73295499958,30445.91533267741,21510.474407018624,15303.546805531749,2793.1188231949527,4.608095800103327,0.2099213224233199,0.3649944312163566,40406.05472017849,20063.04950235935,15952.870314437978,9968.38728978017,4.491500718175471,0.3112722797093136,0.2409562102928203,0.0973975217200501,0.2868659931428292,38716.59659133489,8990.930619663868,4.549760283995946,0.3097648006944917,27419.83588152732,15737.067171240828,12092.7131005646,1600.6174215297578
5112,8837.179162019984,23093.464250187604,35616.22125871112,12368.000005455957,1658.7719659035083,4.5065830574439225,0.029845759974416,0.3022673143620743,20138.38618288604,19088.81265141176,26508.93326595965,6651.331202346211,4.466445833507657,0.2188709457761357,0.1020720530518687,0.3142855302596454,0.2599725945843089,19543.248083589904,6288.3662818197245,4.449051669650467,0.2129154358596867,7949.108211368,14411.797415559024,24453.68569559649,1783.9940875021864
5113,11909.840564592268,23886.114910292352,36358.04043310401,6200.705364962979,1749.2866610568149,4.121796626796954,0.0898880276730977,0.1981653044719596,20001.91563895388,18505.736913957942,20893.047820541808,3906.926451266975,4.0817250964261005,0.2040824681457117,0.0864540963562098,0.4824812157210865,0.1393743362994534,20887.79905204756,4314.5469335835705,4.249834219071802,0.204210748412475,19811.700616399063,27320.057984318555,22482.89275379562,1798.8863402472182
5114,41758.22793855426,12537.684385261373,4769.259208888525,6831.203089267845,2585.0664068733945,4.5687265757351465,0.2771075813851114,0.3018172113552745,30749.54361015464,7143.731777469638,6416.506119405772,5799.886377200837,4.845437583963536,0.1915991203297669,0.1275041972200829,0.14196622233806,0.3603141495413051,26623.955520169708,5852.758169327212,4.910606451599295,0.1290558233932894,24163.437428456087,10658.453134238536,7611.481080478924,1973.745700723733
5115,25298.01091436395,31782.207780396835,39361.112307979165,6664.526578729312,2498.522690175575,4.225613184782025,0.2357041022555332,0.1769898259774467,23507.330808767525,14991.667086524423,24145.705601362424,4894.642733095017,4.166418247091063,0.3135615126745901,0.1411208841653229,0.2367153372083805,0.2067976667368191,20910.379300582044,4526.321613171622,4.211383294445136,0.2625749072988211,16958.1117205995,27983.872745471785,33798.89429649316,1757.0908603692667
5116,59150.89915222256,25979.558249596183,32752.62010699536,11190.61958710034,3606.9442887718783,4.581817962536511,0.2174641437614299,0.3487430765258407,49811.42704764837,21496.29630812268,23830.64917458723,7789.757748034637,4.838771191046639,0.1861806758803099,0.1030840565420632,0.225335272706276,0.3315961640569974,50201.46703173924,8376.235235349039,4.826944776361747,0.1869609128086411,42028.94446257345,18932.97750735288,24871.36278500549,2530.133219875958
5117,26013.253001101744,19216.84049127336,24160.074270998182,9790.808563594404,2161.5493052318343,4.513958062307039,0.1195747876834379,0.177573704655752,23506.820857594623,16989.806595376744,17439.498058289453,8259.732219695179,4.671168704515658,0.135071783623945,0.2052336390887229,0.2434272754943424,0.2077494704937774,21098.85203990208,9241.56917094302,4.7175998379380815,0.1438484237371958,15556.795282600113,15638.595165169312,18519.54613973717,2029.6463443097216
5118,36298.2451191616,31763.20955149381,26721.619087150724,12030.103434199154,2239.973802246211,4.735378534355719,0.2296124746176125,0.3563074089271053,41292.99482305016,21980.81833230019,17712.883014503055,5264.152534941774,4.083178622727196,0.4788008346916514,0.1771354673187475,0.0482850466768178,0.2444607577429387,41691.566422102005,5906.517270486226,4.214857640519442,0.4184225923159853,29162.520211946023,25514.624246501666,13427.4279593467,2010.859688991845
5119,11381.00410730279,39177.86474371118,25787.42085176412,9768.118214660975,1942.2718468752105,4.430980843684642,0.0910347022619491,0.2082535713585029,23642.319443438217,15532.05989678206,13768.354408160718,5390.545793677167,4.359473451441818,0.337611930713811,0.1122563400293189,0.2559819552919638,0.2079335019338387,26818.59073410194,5193.885801093221,4.289964276710655,0.3876021137810119,20581.639644466923,26747.82180647836,16348.99285071921,1264.0121289638591
5120,27602.534043261607,30488.870487724187,17138.759733073122,10112.727162950112,2230.570555090784,4.652997607550646,0.1762087969551949,0.2425002764203649,29587.87851051038,17314.603709700157,14911.025249081977,7978.179139216867,4.498666149056351,0.2931453519544551,0.0999651630821812,0.0993468753038763,0.4161174885954583,28077.244156259425,9002.873078763545,4.507919890312575,0.271661273867085,25689.85892999092,19585.66746021006,10031.75837986882,2040.4506872237744
5121,45021.25897834893,19531.85871897531,24920.99329889326,10126.709592904845,2193.687313611369,4.3814524732188245,0.3095029000402924,0.2082719105149722,44059.43121133917,19697.771527969653,14967.561120195774,8663.524646902726,4.410165251295885,0.3729102603320889,0.1311510941023753,0.154591898875281,0.23954061540709,43229.13967533139,8393.267758270342,4.378719482235438,0.362205054698847,23589.309627012102,13918.06304604712,18815.236412242022,2061.372161849144
5122,24830.416186292365,18134.67137710033,18517.9714996055,10898.298511022913,1494.5898893291078,4.856758761571815,0.1982819220595262,0.3935307953719941,20047.288981056787,13837.555568572094,17375.054568881962,7505.744570102846,4.637138041538732,0.2396284177331218,0.0941403862739676,0.2678735004132719,0.291742180993941,19985.639380359025,6615.641682253106,4.609499400092411,0.2435523147373751,20212.320721417866,19379.460138361,14849.464737498633,1086.9041142811234
5123,42413.162135993545,17148.09577010443,24689.41023477376,9779.730235853824,1122.709524618187,4.470714877359249,0.2662766624784496,0.3118309867227371,35832.33234595566,17763.79967855094,17249.676066841555,8226.538992277645,4.415685053983244,0.3321933049446765,0.1325238797143061,0.1115621428413532,0.3904668354435894,32514.196490571507,8042.560090578006,4.381536642392864,0.3430283021446687,28929.26237239533,12945.38720977586,19748.851192646496,1019.6244047152944
5124,21626.791116178058,33099.63566317425,12524.395203058,7747.226431409354,2392.307748551171,4.495241932997399,0.0904106252210013,0.3759186845256224,10014.02076582731,19906.643447825627,6986.21099182593,6968.9561551809975,4.817392053134768,0.1019322785128329,0.1355328213495963,0.0903365297201601,0.4470048111860474,11855.874368036935,6117.412170779625,4.780095311117048,0.1354679748008308,14814.29252653658,15645.348704890112,10892.76935775006,1634.2847057345064
5125,18045.509004646927,37029.44632628487,9932.236981030324,9918.068296691476,3054.466824823099,4.571831338578992,0.1077626330298208,0.4008752474691887,24556.86567319556,19064.691161586965,5241.699735585918,11634.863697686553,4.630525284271688,0.1614303911813616,0.1839326908627296,0.0456887009655397,0.4267902842809592,22252.347070370128,9564.278721496328,4.71825824630249,0.1728725024308038,9337.697010330718,8174.877230551766,5908.779852227156,2436.132185720412
5126,57005.48227470292,17640.219742409914,18549.71694442239,9424.226644712198,2909.675956967912,4.400459722331629,0.3694477032975525,0.314518669429101,54170.997180414415,8929.46551386107,14446.04831186804,11407.168120685024,4.461952904424147,0.349615965601966,0.0427902881192175,0.0603295527019089,0.3836747856089823,34388.334703737426,7382.37276323145,4.562696271568482,0.3519606475737115,12864.968637643871,14720.92098977309,11224.111062251308,2492.2042244796176
5127,29490.972009962512,22014.376526137366,9001.275578405945,12071.612822458952,3150.0461894190275,4.889305944783744,0.1022792934149815,0.5213975772024636,22400.66719518704,12173.064970715266,14315.232053315523,14032.56276426876,4.970893331577306,0.084010913787954,0.033125438591786,0.1610097554592868,0.5664125642514091,15394.238124486954,10016.954672343032,4.964988384033442,0.1130673418932907,15813.695321932972,4127.871245580832,7271.693826263824,2479.9391740436345
5128,20665.32318635996,40173.44797414199,13717.603426394018,13650.623437507187,3156.378953527958,4.734485943088811,0.1428543533557768,0.5678487943261112,16183.355159068842,32457.03559453127,16642.228732055686,12328.204906729798,4.912301383356674,0.0777217974111958,0.0864440789960888,0.0800607433734662,0.6073683934550657,14156.990030487765,9125.41416441381,4.934151800086277,0.1145300135069764,8268.382366361833,9900.173947207526,5056.063635854722,2687.2921860518354
5129,10884.111557658696,20277.026680702063,16514.397834736144,13390.490768906027,3001.7786652326186,4.712992341403986,0.0920739962801674,0.4212249626107249,15626.661204199312,11419.66800185969,9420.124762556588,10392.924353818147,4.852473591046774,0.1724446570940244,0.1287562016781882,0.0761878495402588,0.4454573571240949,15227.164761118473,7471.156601881444,4.859695023699025,0.1820391544659148,8026.777896321361,10171.655405240552,8182.234972173511,2885.1201143982403
5130,22267.7246207309,48520.25478554301,8534.059028845906,11131.58773970014,2873.910417943728,4.419713426009248,0.1558389631678618,0.4301276829278415,14679.171593813066,52570.115488437164,13614.432386202843,12260.399480922404,4.664045292492844,0.0547124129521538,0.3931128720417724,0.1125399886304735,0.3341903661509078,9531.471710747574,8922.460168511774,4.568963059753787,0.0675984423485044,13954.709922332178,26159.31111226515,6719.945965987285,2977.6920760374583
5131,48374.17413400345,22734.23142365118,20545.17298968256,20293.621125541864,2324.6836579394085,4.35092691284726,0.2496219424012366,0.4824985355922596,36752.2389206144,22721.138076655287,13993.995938842078,17199.21123934489,4.5237721659870695,0.1788423617960322,0.0880790874075654,0.075847448625145,0.5549210652072234,22722.888395749527,11915.814951519087,4.723232592130104,0.1237149689478216,13868.704442402995,9650.673215498831,7670.568074646863,2150.5012596674774
5132,34776.71297942095,31014.82580952184,19295.2375417588,11616.986127813108,3665.8698474842345,4.72182881868664,0.2845379380671131,0.3075300317251246,30841.420704817014,20480.64233061995,13544.565955074377,9509.559592759511,4.659956952790249,0.2916242476571897,0.0920813028482922,0.093986329246427,0.3791814713913976,20135.04341484204,7561.795372757047,4.639307393722028,0.2502489349108743,22047.603326210563,13720.00342854136,8997.887805651875,1730.0214087355168
5133,32837.188171449045,17582.311862465816,11524.183940240571,9282.84832046739,3981.973715574913,4.639223012745906,0.25382652914584,0.3319997799382045,33444.30703089746,14958.49305767625,12658.900982913385,10758.70631623341,4.635344018780184,0.2036934908140906,0.1390711295097574,0.1063870148010323,0.4318566863444881,22002.552223721235,8087.051793000302,4.869323284513071,0.1370387152681063,12627.104317343466,10877.119077670352,5875.9457735376645,2942.4123807117053
5134,38191.19408071663,26675.32885559969,20328.49424986925,6913.559805107088,4728.060821340697,4.73729261342096,0.2893346722953688,0.2422563592741626,40429.06654255468,24311.919596389656,18588.43760842196,7614.396924852476,4.63217750839589,0.2910080284434149,0.197363318655585,0.1220803825189037,0.2254850278291291,31635.57048044973,5864.421137692927,4.578486373552908,0.3058448755921373,25076.422339856894,12459.002491375611,12106.4017892494,2987.508655255321
5135,27713.713940579702,53898.43183128433,34738.03181034396,12653.070095987936,4452.119721222923,4.836342440790079,0.1191074830333487,0.2259369180185201,33058.21480000663,44475.098975022345,29374.00179339535,13013.696671555064,4.891665500900832,0.1153522398414969,0.2249035414133848,0.1542637758333628,0.3057942036225579,23229.546786722567,10139.950145452058,4.880175383850768,0.0899836697231084,13290.937630284205,27930.95968451486,16909.70927587358,2960.789987836514
5136,30079.311338819178,28376.810583720835,20018.492860350936,11497.049189595671,5691.206095241964,4.866768748645044,0.1628221808661416,0.3525598971614502,33935.36116124553,19705.58989469397,13192.297171167016,11510.52394738672,4.860097069002488,0.1617328763043468,0.2038050770634953,0.07667651577593,0.3812788948001772,24619.973153903586,8707.146652876,4.842314180626206,0.2013358063700913,15542.26989840775,12188.546359966414,4765.8528302475615,3455.895141237816
5137,51099.56493686396,6058.79701678044,17722.37040011107,9515.820437808665,3562.660299943896,4.861709199079005,0.220823923462432,0.3291820321781332,44024.214362810286,10714.574178294144,18616.51469335591,10026.951237754676,4.904158985737853,0.1712896912427062,0.026341678488114,0.141127479284307,0.4048124612551063,31091.40142387008,7991.291538912323,4.838541678403347,0.162484753655643,19474.33588585205,6059.953691160215,6135.205492376525,2575.081125945066
5138,12900.398926507773,44063.4616427241,17853.005513742213,12313.747043425554,4082.839977439855,4.78273446999616,0.097173388753906,0.2902728289184527,4986.456819912004,31379.09862114514,13948.399047923544,11043.077094223465,4.822945533915518,0.0396381503920797,0.2498860543526794,0.1121821438150188,0.3120741775157505,8893.8614495531,9047.852616290977,4.976458131205095,0.0370645651119272,8934.744200326917,9993.16037959916,6975.927307743856,2610.9281631456697
5139,45080.63286863421,21615.94008532445,17870.491606452993,11839.60259223995,5060.834410600877,4.701419144939773,0.2726126265588831,0.2524686173088229,36215.66824251808,15980.273388525884,16691.32910552892,11813.457265290166,4.82332022706142,0.2590753680980294,0.0862312011050275,0.1190050606662355,0.258934712648951,25993.82415990892,9474.57485397999,4.821376696827767,0.2490107579496113,13098.17650053186,12012.043242987327,7565.7845162708545,3437.2019491545466
5140,47105.63166743029,15441.315314106434,13398.04123405741,11248.668921205994,5217.830220135149,4.666724751808992,0.3153146156256238,0.2365743809026639,49870.90477210325,20286.71887794409,13844.886574112144,7372.468224448898,4.581687065099724,0.3009402138399838,0.1273280194805205,0.2018258786049983,0.1810573151255411,34427.58883738256,4206.574289729756,4.521582424044303,0.2861313147922241,12916.159531639112,13813.567737781956,4604.649356519219,3964.558352912387
5141,22108.9028074787,31109.13370960748,10504.882417783088,11942.113262009136,2595.2974531576074,4.810568203278802,0.1071674598703065,0.4192815774374898,18030.38888185787,18645.53746502255,6566.275881809875,12194.057346044674,5.061969795212593,0.0873977163026419,0.2222620524036965,0.0650735796122384,0.4644155975676724,16773.27521228819,7753.274181515758,5.161644895106147,0.0638495931951247,11705.43554734391,13292.316266221243,5933.193725762765,1914.407459673896
5142,26343.585199707584,33408.59953449032,11792.073620404572,13090.195451077308,3092.1817929002104,4.7264680712895,0.0973391823665059,0.4191788083706425,25965.349511020264,24310.48536913386,6617.937140741812,13068.262740723794,4.873580593454824,0.1280998417877206,0.2161361412665194,0.0917964640384358,0.355562831021331,18693.78231040645,10070.149650149837,4.818974874992471,0.1193298084452956,15513.32385813097,18420.53713471116,2532.057243810421,1899.1087324279408
5143,29970.68656710465,20128.969197549035,19522.212525187308,16637.50256371667,4366.979551332758,4.952211138684514,0.2333719874628619,0.4198729622720866,23452.86354806232,17224.1055055266,17846.86205875987,16314.625519886242,4.929816385008875,0.2189463273188991,0.06757795693612,0.0774449027291275,0.405371617642878,14419.7572662382,10824.83294220148,4.961042399267669,0.1996832126054627,15313.577825943708,9895.315177360108,8889.179659208503,3022.02757027552
5144,15834.747389648996,17047.195677195425,16428.39097402043,13462.681114103463,5175.883982280883,4.801930682553497,0.1087891069854439,0.3389070209031131,15240.99764186227,8342.343315183145,8066.101219049895,13453.906265693537,4.548296689181027,0.0771170416922452,0.0612271900886346,0.0799449573650304,0.4221772307639843,15318.943891803468,10161.954012014838,4.373184488443283,0.1181896748894965,12086.894347443264,7604.340937055053,4065.538586542845,2759.8416054521463
5145,19916.294754623632,28707.544923262303,8831.441028497624,14018.644327173191,3628.366043760511,4.618486627960597,0.1175723262958878,0.397527534886175,9314.385463795315,26160.31680658123,8035.933429844384,11693.710886981837,4.684424213676641,0.0448440117762711,0.3055263174433663,0.0638875735322702,0.3448348470712616,6860.58695477925,8182.361700971873,4.768311394816945,0.0622713877105684,10193.327489389483,15518.9535917946,4180.438627336896,2553.534786587903
5146,33056.12753287495,47558.50844946259,15927.232186578223,9878.200123736258,2573.2334862196985,4.234731881089639,0.1927168919584166,0.1932611809329797,24061.0086218428,25856.81792857877,14687.424228062991,9877.958801445684,4.697933679850119,0.1722734485293987,0.1841914076041591,0.1875256303084818,0.258663539873545,16804.53787727864,6136.615081491805,4.674052632615795,0.1654886672072301,18470.72250182199,7000.761010250598,7921.548722199813,2573.680477128085
5147,30180.945718631225,23234.8915937204,14177.012105336102,9529.559439900317,3126.212787913389,4.683861766599708,0.2157761527138527,0.2830171233303277,29163.75225806977,9948.431816529624,8778.661795662827,7081.8864180693845,4.55623804191687,0.3258713169708152,0.0643590060190627,0.0634179117015168,0.2589151395548943,20286.54769136557,5228.7728178663465,4.634868198531893,0.3015281854151553,14925.345705147442,11453.79566277932,8750.163981867083,1037.1114565627556
5148,46293.85620048017,12022.00379276128,15893.913658305311,16322.61322216795,3594.576324387804,4.577654746915247,0.3131695947060476,0.3332175417518965,48644.30148947115,13646.484091237184,11824.26223830821,14646.96215702352,4.729184176797563,0.2598728756819895,0.124404774901678,0.0802702173803864,0.3191615059194755,37286.209691166776,9519.019412633548,4.755050984157746,0.2567487365751869,14726.428330144476,8723.366410440261,11458.309931547928,2548.65691365114
5149,8240.80945758004,41500.46296171199,13618.923985325437,11355.451678056064,2796.5967003764454,4.450867502895045,0.0246706626470229,0.3937653512770576,26458.764225238858,23944.20978718904,18209.64582431467,10474.518491683555,4.793363114840495,0.0639856906185085,0.1071426803854177,0.0865334936509335,0.3911313097085601,22481.83749563188,7566.79629598595,4.777788172419222,0.0957984607360558,9496.001856186916,10287.525324023389,9974.607197059762,1998.3695708892792
5150,33260.42270448896,32746.790838201712,31082.43841563576,16128.048083874271,2694.2203230937484,4.7487850099399145,0.1020975009269014,0.4457148625804264,44465.49551183277,33603.63143654396,15499.809989314212,18264.865051941564,4.711642377741296,0.1877233082800359,0.148381965617601,0.0753578379436328,0.4845697897992074,41027.94463434055,15589.2164784431,4.6821679623435015,0.1965370537739301,25134.41040219579,15882.27152542554,25411.891471875908,2488.9010452263387
5151,38888.4269703844,44163.95572762999,22782.07611024143,17083.55713606458,4278.955190598544,4.788972173344285,0.09666055140903,0.4447565606315198,43097.59749106814,25565.435588543416,19163.8931796162,11405.21685701674,4.722606079155075,0.2655312034929805,0.1510120056027264,0.0632811869290866,0.3176247706779941,44399.72855849448,10151.263162888308,4.83439382130017,0.282856212082385,21794.871546927658,31809.95744920308,15385.143878567018,1878.170672206932
5152,46374.71982056834,26177.73285910947,23363.303127725983,20840.73806562216,3205.725887021525,4.642839994780304,0.1965864734483111,0.4125984856044931,35906.746222186004,29018.911541617475,21272.91521002787,17206.461329386788,4.643546848075432,0.2172070396879299,0.1905141320720502,0.0948764977447676,0.4563441330954083,32745.405360613204,18222.7279108736,4.647963299945882,0.203257082834302,41091.896742791374,24455.47809072701,10427.987554849404,3087.069649956169
5153,48101.90841142425,46911.859503295054,16868.133276895293,19529.921929520973,3088.155226279625,4.458811412911998,0.235380337285346,0.3076593408586869,60837.74481450245,21869.86766044141,13423.241735120986,16627.66516886848,4.424217672287474,0.2846332863227929,0.1599484070483739,0.0759753507948448,0.3233699319500417,62152.85559176761,14843.819903894127,4.408767225255669,0.2922616207226579,44072.37888420634,33961.38986466051,14538.722793815195,3141.089427978934
5154,46404.67882859919,19432.19951394071,50986.69523694983,10691.44845654921,2822.468294293628,4.611677558402025,0.2652874741079871,0.2532351587487262,69508.55860080343,24928.85551874093,42878.22078163773,10338.387124087014,4.658994938766528,0.2710542381229424,0.1432508890275382,0.1800048356069717,0.2730495861336753,67349.50500206312,11219.4747745143,4.617625073651004,0.2693580785690072,30497.027815117915,33636.53851982407,41296.53748493544,3403.684298648669
5155,39231.98139697124,65010.60289492676,39957.30202047948,10875.09602279278,2626.42769758986,4.6398072952361,0.204841144247835,0.2837963868629195,7002.400015596713,34486.89741883134,20743.528833856068,11451.658293810884,4.727678044206755,0.0598281002918908,0.2538141542714223,0.1383085708534208,0.4410121944864604,16756.688231245018,8997.935820987563,4.427565509285787,0.1854815975595026,30821.147073472355,40748.7721560271,25959.679033807686,2204.424801246085
5156,15236.570268764226,30556.11501277748,48141.48179220356,16159.76487159891,4959.3134701625,4.549675623855944,0.0339365529360969,0.3584342817805906,19095.97707635656,11873.05747924637,25015.277495339986,15091.508415079392,4.951559929938954,0.1005349259711551,0.104451607472723,0.1782584689744276,0.3804489586568227,22297.84457159382,13933.160746733667,4.840917523977292,0.1302503140011845,25981.440317592074,26825.191644847266,32801.26324239707,3863.024585194788
5157,53118.4966003002,30463.97242051122,25403.6024216278,11928.893829189796,3520.063684956228,4.781410838352015,0.1154652621521206,0.2994000294411579,53328.66956375802,12191.017905945995,18100.387874863736,7567.508974217218,4.492927840871972,0.2953631644554276,0.0189855380743335,0.0708123863558255,0.2158659683272025,54662.07802114716,6594.3696690783545,4.390199435382372,0.3266827388645509,46916.68063207964,21205.97280339372,22807.4864836523,4533.044099868305
5158,42437.11245646062,27488.37191169233,16571.562854123742,17465.690639384942,3377.132887324422,4.861680574480342,0.2404378345216337,0.4018970304617997,47530.62520468865,39014.28961976206,24106.552463496217,13062.236057944458,4.596001530359124,0.2620682816100118,0.2385310461210805,0.1835406221305193,0.2094007454395117,42111.1091875581,11009.512604523115,4.413434679151038,0.2386927451390188,25438.12175252161,29914.937409392376,19191.555486107474,2585.810528319036
5159,49726.14940918134,23111.49649548485,21938.821545722563,12254.43400822361,3520.786134928038,4.391070763517552,0.3183730268024705,0.2734398441526481,46222.753129398814,22471.974946691586,9535.94647876253,7566.260975358783,4.542450728998624,0.1836166426751954,0.0427503380834861,0.141352603736525,0.2591813026176541,40687.610204162695,8391.225960224907,4.716167169244902,0.192542526090827,35461.709930991354,15614.884195252922,15807.658154352246,4159.220483394381
5160,5481.607122429285,20843.11795705111,40093.94814038319,18148.269767743004,2727.6735734665367,4.535358172274963,0.0043664730592807,0.4186339737512057,7686.103552010504,20287.93665033909,31749.881398630605,15190.980682781694,4.533814364938686,0.0096051273140779,0.1403287761758053,0.3251670930524327,0.3798936312975223,15273.772315398714,12729.286370167983,4.6151774472756575,0.0703164453826087,11427.671390163803,27721.405566632067,23433.86489189471,3214.246268213867
5161,34993.21308010208,17847.580868385696,28271.202609660493,10910.883024411014,2794.491830276897,4.756893563697099,0.2022416708339622,0.4113240358471243,17788.1035405939,19114.998928819325,31059.9026629908,13099.233825538176,4.697611311369594,0.0491842153152681,0.2146733661185631,0.1743949423250465,0.3692374857969104,19843.732064662312,11478.032208979035,4.6164599392431445,0.0698112837455535,12733.635800579155,12931.293461084388,21421.828855996024,2916.3974096559523
5162,42057.22914505278,29559.606710786968,18003.077557127497,13651.69742243102,3060.634373089164,4.741414167283408,0.2634623439072139,0.3405238623884579,62685.62412136573,19925.425658625747,25726.84188019364,11498.78000741338,4.5164289824930215,0.2892786222534614,0.1378177422322258,0.1278345874438189,0.3219757228015994,62396.01799887717,12012.68338732198,4.679602699812438,0.2741898860011009,43464.23678632367,23276.25114570607,19770.61363507398,3440.5495296917807
5163,35356.23159469298,29455.684283918534,32267.60347019149,11080.493418005886,4554.255128138152,4.653542630030117,0.1172169290130819,0.3739918463933522,31350.82616558709,31951.636606404576,19499.571978051576,5403.698244993059,4.76480359684869,0.1035840066972401,0.2207569416440558,0.1193201796686432,0.2766381740096494,34913.61288049088,4931.563405600882,4.683238950191637,0.1380404329277704,33255.1844099568,26318.12730008699,22114.56024415244,3731.658916056925
5164,59679.38796245744,35702.42606837731,17246.444873025055,14726.477268751643,4743.98562470022,4.399209795390327,0.2749036495627325,0.3509291336777482,50154.90700451473,36909.78305767616,13801.90642101968,10237.498925368449,4.472715900715101,0.3412975560535013,0.2229075579358377,0.0303354498831701,0.3416462651033233,48953.2969822998,8935.468588230593,4.311101592198719,0.3846317902977732,54927.34700115849,27755.16264570767,15076.648818512183,3640.7767361630495
5165,44022.20436918174,12747.213643027388,20349.10445741805,8124.822513060195,2769.806861929227,4.696654831391205,0.2593114614387259,0.2413625438675986,37978.05030083778,6300.8120260230935,7655.081144646286,8745.940870128077,4.616843601060239,0.1973003038690417,0.0422311858385774,0.1231059670091345,0.1894878209276743,34909.28337135337,8577.594389841785,4.663660927524296,0.1726583629209049,30720.838723478144,10154.689951159393,25507.881969700145,2846.871172448972
5166,46795.13891614732,49252.61342739609,22512.946141626944,16187.963096714346,2588.7696474766963,4.530176441542874,0.2656818097583983,0.3065819796169783,46607.1604297798,31480.348148365105,18379.02360139733,14265.573825070787,4.436817491128394,0.2883891788987071,0.1484441170015396,0.0652326057963254,0.4515067776879082,41686.42681529167,13859.103914563551,4.4454543086273,0.2689878691830707,34006.412893987064,35471.00338540566,16947.613132916133,1809.29630093096
5167,69240.8639926025,37909.33400321324,36028.5637584131,11634.01472277401,2850.984333856329,4.33990782875202,0.2879657360551379,0.2553305361514368,86551.63652854964,48552.431952035375,28962.208360224904,8693.463294242512,4.210880506138095,0.3147815316131024,0.2824836378000078,0.2039832703259671,0.1619450415092386,85995.3152632773,7735.903984407102,4.217700079208135,0.3164913642150498,65365.58040974364,33113.56743330205,27467.5755312735,2352.331448392428
